,text
1229,RT @youthvgov: BREAKING: We will hold a #youthvgov rally in every state on October 29 for the #TrialoftheCentury! Visit https://t.co/gImTsH…
1230,"RT @nytclimate: It took 20 years for the federal government to formulate the regulations to reduce mercury from coal plants, and which were…"
1231,RT @terrytamminen: Europe Now Has One Million Electric Vehicles on the Road https://t.co/9JFE4kfdw2 via @YaleE360
1232,"RT @dicapriofdn: .@JerryBrownGov, please seal your legacy as a climate champion and sign the legislation that commits #California to a 100…"
1233,"RT @AmazonWatch: This is huge deal for indigenous rights! 👏👏👏👏
Finally, a court has actually upheld the right to free, prior and informed c…"
1234,"RT @nytclimate: New Trump climate plan could see up to 1,400 premature deaths from local pollution, its own analysis shows. https://t.co/80…"
1235,RT @ClimateReality: Fact: #Antarctica lost 219 billion tons of ice each year from 2012 to 2017. Are you ready to act on climate? https://t.…
1236,RT @350: In just 10 days the global climate movement will Rise together. On Sep. 8th hundreds of local actions across the world will demand…
1237,RT @antonioguterres: Scientists are warning that Arctic sea ice is thinning and melting more than ever before. Sea ice off northern Greenla…
1238,RT @EnvCalifornia: Thank you @LorenaAD80 for your environmental leadership.  We know that with 21 Assembly co-authors you all will pass #SB…
1239,"RT @CBSNews: Number of ""marine heat waves"" roughly doubled between 1982 and 2016, study finds https://t.co/fSILlZUYyj https://t.co/FtQGO6N4…"
1240,RT @PacificStand: Australian scientists now report that coral cover on the Great Barrier Reef has fallen sharply in all three sections of t…
1241,"RT @SacBeeEditBoard: If @realDonaldTrump wants coal, he can have it. But California must commit to 100 percent #cleanenergy https://t.co/Ps…"
1242,RT @dicapriofdn: Effective land management for meeting the #ParisAgreement means the best option is to leave existing forests intact and pr…
1243,RT @dicapriofdn: Company plans to end oil production at #SouthLA site. Congrats to LDF partner @STAND_LA for spearheading this fight! https…
1244,"RT @PacificStand: ""It's very important that we protect the Earth, the plants, and special ceremonial places in Bears Ears for future genera…"
1245,RT @CenterForBioDiv: A new study from Duke University has found a dramatic increase in fracking's water footprint in the United States over…
1246,A new report explores just how quickly we are reaching Earth’s tipping point. Learn more: https://t.co/oNdNj2PULR.
1247,RT @J_WintersLDF: Incredible effort by @LionRecovery partner @AfricanParks who are bringing lions back to Liwonde Park in Malawi for the fi…
1248,"RT @nytimes: Torrential rains at Kerala, India, have caused some of its worst floods in nearly a century, killing more than 300 people http…"
1249,"A historic moment as indigenous leaders, representing hundreds of tribes from across the Amazon basin, issue a declaration calling for the protection of the entire Amazon basin. https://t.co/8bIStWLg98"
1250,RT @dicapriofdn: Alibaba joins fight to protect Africa's environment https://t.co/GpI5q6u0Ta
1251,RT @NRDC: Climate change is expected to permanently alter some of America’s favorite national parks and seashores—from melting ice caps to…
1252,Californians are demanding that @JerryBrownGov stand up to Big Oil. Learn more: https://t.co/NMBuAAolKg. #BrownsLastChance
1253,"RT @dicapriofdn: Today is #WorldOrangutanDay! LDF has been actively working with @WWF, @FZL_Frankfurt, and @OrangutanTOP to permanently pro…"
1254,RT @dicapriofdn: https://t.co/Ci6Z9Sgq2L
1255,RT @dicapriofdn: We know how to protect homes from #forestfires. ‘Thinning’ is not part of the solution. https://t.co/ujPJfynsk0 via Chad H…
1256,"RT @EnvCalifornia: “California has long played an outsize role in the world’s affairs, but never more than right now.” - great piece by @bi…"
1257,RT @KamalaHarris: Please consider making a contribution to support six local nonprofits that are working to help those displaced and hurt b…
1258,"RT @dicapriofdn: Yellowstone's #grizzlybears are national treasures, not trophies to be hunted. But Trump and Zinke have stripped federal p…"
1259,"RT @Global_Witness: ‘In any conflict, the last thing a dominant power wants is for the outside world to know the cost of their victory’ - @…"
1260,RT @terrytamminen: https://t.co/z28HH7qHQ3 Global desert: Drought turning the planet into a tinderbox
1261,"RT @Forbes: There is a real risk that Earth's climate could run out of control:
https://t.co/Y2CO9RRbHw https://t.co/crrdmzL2cE"
1262,"RT @RobertKennedyJr: HUGE WIN in #MonsantoTrial! #MONSANTO GUILTY ON ALL COUNTS!

https://t.co/Bi9xtGyuDN"
1263,"RT @ElephantCrisis: As we celebrate World Elephant Day, read how our valiant partners are battling the ivory crisis across Africa and Asia…"
1264,"RT @TheAtlantic: ""If right whales are threatened with extinction, it’s not from a lack of grit. It’s because their home is one of the most…"
1265,RT @ClimateReality: These are the top five solar states in the #US. Did your state make the list? https://t.co/xi7XHsI0YR
1266,"RT @FastCoIdeas: “From a consumer angle, from an environmental angle, from an industry angle, there’s just no great logic [for this proposa…"
1267,RT @dicapriofdn: California's Death Valley will have the hottest month ever recorded on earth https://t.co/78IznqFjfL
1268,"RT @LionRecovery: This #WorldLionDay marks our one-year anniversary! To date the LRF, created by @wildnetorg in partnership with @dicapriof…"
1269,"RT @dicapriofdn: Today on #IndigenousDay, LDF is proud to feature our #IndigenousRights Program. Our program includes Indigenous-led projec…"
1270,RT @latimes: The world's largest solar farm will open next year in the remote Egyptian desert. It will single-handedly put Egypt on the cle…
1271,"RT @RobertKennedyJr: READ and RETWEET my latest from the #MonsantoTrial!

https://t.co/vl54fPOz1F"
1272,"RT @nytimes: Thirty years ago, we almost saved the planet. This is the story of how we failed. https://t.co/Q5Yyb9lXAr"
1273,RT @dicapriofdn: Connectivity and corridors are the safety network for #biodiversity #conservation. https://t.co/hBF4SF2Epr
1274,"RT @AFrontlines: The Waorani people have a message for the world:

 ""If we don’t act now, our rainforest homeland - where we have lived for…"
1275,RT @YaleE360: A single tree can transpire hundreds of liters of water in a day. Each hundred liters has a cooling effect equivalent to two…
1276,RT @dicapriofdn: Go @youthvgov! We're proud of the work you're doing! https://t.co/1N46mdTkNd
1277,"RT @insideclimate: Between 1985 and 2015, explosives and mining equipment chewed up more than 1,100 square miles in pursuit of coal buried…"
1278,RT @dicapriofdn: LDF is proud to have nominated Mitch Anderson of @AFrontlines for a #PritzkerGenius award from @UCLAIoES. If you don’t alr…
1279,RT @FredKrupp: With science under attack across the political spectrum it bears repeating: The basic facts about climate change are well es…
1280,"Proud to be an investor in @Allbirds, a company dedicated to creating a more sustainable future by developing new materials and serving as a model for the footwear industry. Learn more: https://t.co/hmAn6cqdg5."
1281,"Thank you to the firefighters risking their lives to protect people affected by the #CarrFire #FergusonFire #CranstonFire. To donate to the @CAFireFound and help firefighters and fire victims, click here: https://t.co/8c7m4lH82x."
1282,RT @guardianeco: Earth's resources consumed in ever greater destructive volumes https://t.co/3kdq5pVnUu
1283,"This #GlobalTigerDay, help @wwf and @dicapriofdn save tigers across their habitat — from India and Indonesia all the way to the Russian Far East. https://t.co/GUJORAIZW5"
1284,RT @dicapriofdn: Sign the petition asking the @UN to adopt a Declaration of Rights of Mother Earth to compliment the Human Rights Declarati…
1285,RT @hfairfield: Extreme heat in cities in India: emergency rooms filled with victims of heatstroke. https://t.co/8ASK32xl5x
1286,RT @WSUCampaign: The Trump Administration failed to meet the court order to reunify all the families separated at the border by July 26. Wa…
1287,"RT @latimesopinion: If California is serious about fighting climate change, lawmakers have to commit to 100% clean energy. https://t.co/0Gn…"
1288,RT @Eyesontheforest: Palm oil from Indonesia's shrinking forests taints global brands: report https://t.co/JKHoPuQRbH
1289,RT @UNFCCC: Biodiversity underpins all aspects of human development and is key to achieving the #ParisAgreement goals https://t.co/sA0ax1E9…
1290,RT @dicapriofdn: #Carbonfarming can play a preeminent role in addressing #climatechange and ensure #foodsecurity by stewarding working land…
1291,"Our cities can transition to 100% renewable energy at low cost while creating jobs, saving consumers money, and reducing climate impacts. @dicapriofdn https://t.co/2YdUp2yIJo"
1292,RT @LACIncubator: The race to zero is ON! Apply now for the first-ever California Climate Cup and a chance to present on a world stage at t…
1293,"#RobinHoodMovie, produced by Appian Way, in theaters 11/21. @robinhoodmovie https://t.co/x5eSSqbbTc"
1294,"RT @AirResources: NEWS RELEASE: Climate pollutants fall below 1990 levels for first time ➡️ https://t.co/8FaHsL8rXD  #AB32 #SB32

Achieveme…"
1295,RT @oceana: Southern Resident orcas of the Pacific Northwest are starving and disappearing. More via @nytimes https://t.co/vPC3XMKv91
1296,RT @ClimateReality: You’ve wanted to do something about #ClimateChange for a long time. We’re coming to California to show you how https://…
1297,".@DiCaprioFdn is grateful for the support of @JFW and Julia Jackson, leaders in the wine industry for renewables, on the @SolarReserve installation at @LACMA as part of our art and environment series. #LACMA #SolarReserve Photo credit: Stefanie Keenan https://t.co/EUN0SlHnMY"
1298,"RT @axios: Trump's plan to prop up coal and nuclear power plants could cause a higher number of pollution-related deaths, according to a ne…"
1299,RT @NatGeo: Did you know as many as 8.3 billion plastic straws pollute the world's beaches? #PlasticFreeJuly https://t.co/pYz5C7u9Ev
1300,"RT @latimes: Starbucks will eliminate single-use plastic straws from all of its locations within 2 years, citing the environmental threat t…"
1301,"This International #SavetheVaquita Day, join @DiCaprioFdn and @NRDC and rally for the survival of the Vaquita. Learn more: https://t.co/VXTZV9gQz7 https://t.co/NlTDMJ0sit"
1302,"RT @UNBiodiversity: Scientists call for a Paris-style agreement to save life on Earth. @CristianaPascaP 
says a new agreement should includ…"
1303,RT @dicapriofdn: #Antarctica has lost 2.71 trillion tons of ice. Here’s what that looks like https://t.co/Z2HCNbNj25
1304,"We produced the documentary, @virungamovie, a few years ago to raise awareness about the need to protect the last mountain gorillas. Recent news on oil threats remind us of the need to remain vigilant in protecting Virunga. Learn more: https://t.co/wluQarmVIe. @gorillacd"
1305,"RT @LionRecovery: We have lost half of Africa's #lions in just 25 years. Along with our many grantees and partners, we are committed to res…"
1306,Congrats to @KingoEnergy. Proud to invest in and be an advisor for Kingo as they work to eradicate energy poverty. https://t.co/wonCZB4j6K
1307,https://t.co/DvkSdDvers
1308,RT @dicapriofdn: #Nature4Climate is a new campaign to help raise the profile of #nature as a critical response to #ClimateChange. Help give…
1309,"RT @AmazonWatch: As Carbon Dioxide Levels Rise, Major Crops Are Losing Nutrients https://t.co/yXeTGN4LLP #climatechange https://t.co/uMxsUV…"
1310,RT @ClimateReality: Sign our #ClimateMajority pledge and let the @WhiteHouse know that Americans support commonsense solutions to the clima…
1311,RT @ozy: A 17-year-old activist is not uncommon these days. But @NalleliCobo has been challenging the oil industry since age 9 when toxic c…
1312,RT @EURACTIV: EU strikes deal on 32% renewable energy target and palm oil ban after all-night session https://t.co/8vZfvIZdvm
1313,RT @NewsHour: Antarctica is losing ice twice as fast as anyone thought https://t.co/5yd87lw9gp
1314,Great news from @DiCaprioFdn and @TompkinsConserv’s rewilding project. Learn more. https://t.co/tSnZvWZLM0
1315,"RT @oceana: An estimated 8 million metric tons of plastic is dumped into the ocean each year.

It's time to #BreakFreeFromPlastic. https://…"
1316,A great read on the always inspiring @laurenepowell. cc: @EmCollective https://t.co/2HFLr653dq
1317,.@DiCaprioFdn is partnering w/ Porky Hefer on this project that uses eco-friendly art to bring attention to the issues impacting wildlife. Learn more about Porky’s work benefiting LDF’s mission to protect these endangered species. https://t.co/6rpe7KUlzo
1318,RT @RubiconGlobal: .@J_WintersLDF of the @dicapriofdn joins us on the Town Haul for a #WorldOceansDay celebration! Tune in here: https://t.…
1319,RT @nytimesworld: Executives from the world’s biggest oil companies and money managers were summoned to the Vatican for a two-day conferenc…
1320,RT @NatGeoMaps: This refuge may be the most contested land in the U.S. https://t.co/qweg7rbxvy https://t.co/Hjvmx7DYLe
1321,"Learn about @OnlythismuchSA, a new campaign advancing the protection of the oceans around South Africa. https://t.co/GzMfyLjOoc @Wildoceanssa #WorldOceansDay https://t.co/ivRgVhAqc3"
1322,"RT @RobertKennedyJr: Defending CA’s coast &amp; rivers against pollution, trash &amp; oil spills is a tough job, especially with #Trump &amp; #Pruitt w…"
1323,"This #WorldOceansDay, @DiCaprioFdn partner @GlobalFishWatch is helping to bring transparency to global fishing, supporting efforts to improve monitoring and enforcement to stop illegal fishing. https://t.co/oKmps0dKTx"
1324,"RT @dicapriofdn: Half the world’s population depends on mountain ecosystems, yet climate change is threatening their continued existence. I…"
1325,RT @NG_PristineSeas: Our new @NG_PristineSeas study with @sfgucsb @GlobalFishWatch @UBC @SeaAroundUs @UWAnews reveals that without large go…
1326,RT @GlblCtzn: The Great Pacific Garbage Patch is about to get cleaned up – thanks to one ambitious 23-year-old! https://t.co/6XYjoX0r9q
1327,"RT @antonioguterres: Our world is swamped by harmful plastic waste. By 2050, there could be more plastic in the ocean than fish. On World E…"
1328,"RT @voxdotcom: If Democrats have any chance of winning back the majority in the House of Representatives, they’ll have to make huge gains i…"
1329,RT @business: Carmakers in letter to Trump's White House: “Climate change is real” https://t.co/eRTp8UCcGb https://t.co/B5JA83dV3z
1330,"RT @NRDC: While Trump indicated his plan to withdraw the U.S. from the #ParisAgreement a year ago, the number of U.S. cities, universities,…"
1331,"RT @Everytown: ""Too many young men and women are being killed before they can walk across a stage for their high school diploma or go for t…"
1332,"RT @terrytamminen: NASA head Jim Bridenstine, once doubtful, confirms he believes humans are the leading cause of climate change https://t.…"
1333,RT @dicapriofdn: Great article on LDF's Shark Conservation Fund’s creation of a protected swim way/corridor between Cocos Island and the Ga…
1334,RT @dicapriofdn: New study shows the human race is just 0.01% of all life but has destroyed over 80% of wild mammals https://t.co/fM5mhOwFE…
1335,RT @dicapriofdn: Congress attempts to squelch Judicial review of California’s most expensive water project: What are they afraid of? https:…
1336,The Waorani people are showing the world what indigenous resistance on the frontlines of oil extraction looks like. Watch this video and then sign the petition telling oil companies the most biodiverse place on Earth is not for sale. https://t.co/PiuegaddjK #WaoraniResistance https://t.co/6RfQBdgr61
1337,"RT @dicapriofdn: .@DriveH2, in collaboration with LDF &amp; @CAHydrogen, just released a roadmap outlining key strategies to promote renewable…"
1338,"Stand with the Waorani people, united in resistance, by signing their declaration that their rainforest is not for sale: https://t.co/PiuegaddjK  #WaoraniResistance"
1339,Great initiative from @PLGreenChalleng. Learn more here: https://t.co/Ly6031A90k https://t.co/J2Xh9a1ZrE
1340,"RT @UNBiodiversity: Happy #IntlBiodiversityDay! We celebrate nature's beauty &amp; wonder, and all the people working hard to safeguard it. Muc…"
1341,RT @FastCompany: Every new house built in California will soon have solar power https://t.co/tdfPfyVclV
1342,RT @terrytamminen: Agricultural polluters are trying to hijack a clean water bill in California https://t.co/G87NRmTYhp
1343,RT @dicapriofdn: New study finds that rural communities can create more jobs with better wages by focusing wildfire-related resources on su…
1344,"RT @NRDC: ""So much for draining the swamp, Mr. President. Pruitt is polluting the swamp."" John Slattery and Fisher Stevens explain why Trum…"
1345,"RT @mongabay: The newly described orangutan species is critically endangered &amp; yet is poised to lose 1/4 of its known habitat to dams, road…"
1346,RT @nytimes: Hawaii is the first state to pass a bill banning the sale of sunscreen containing chemicals believed to harm coral reefs https…
1347,RT @dicapriofdn: Good news for #renewables! https://t.co/EBMh4yCMPA via @business
1348,Proud that Appian Way took part in producing this film. In theaters November 21. #RobinHoodMovie https://t.co/iT4rT25T36
1349,RT @mashable: Earth just soared past yet another climate change milestone  https://t.co/DKxFoJaPx2
1350,"RT @EricHolthaus: April’s monthly average atmospheric carbon dioxide concentration breached 410 parts per million.

The last time that happ…"
1351,"RT @NRDC: Our whales, dolphins, seals, and manatees need continued protection under the #MMPA. Take action: https://t.co/l89UH9Cyb3 https:/…"
1352,The inspirational #JaneGoodall at Monday’s philanthropy dinner following the Milken Institute Global Conference. https://t.co/m2yz2Var5G
1353,"RT @dicapriofdn: #Climatechange will leave many Pacific Islands uninhabitable by mid-century, study says  https://t.co/JnJHbcT3q0 via @insi…"
1354,"RT @nytclimate: Until now, communities suing fossil fuel companies over the costs of dealing with climate change have been on the coasts. N…"
1355,RT @NYTmag: This week's cover: Can Dirt Save the Earth? Agriculture could pull carbon out of the air and into the soil — but it would mean…
1356,RT @nature_org: Biodiversity. Jobs. Air quality. Just a few of the many benefits that come from planting trees. https://t.co/bC4dQkt1nK #Ar…
1357,"Solar power is key to a future without fossil fuels, and @KingoEnergy's technology will help enable broad use of clean energy across the developing world. Proud to invest in and be an advisor for Kingo as they seek to eradicate energy poverty. Learn more: https://t.co/ecmWDvksx5 https://t.co/8DLIyNuiqY"
1358,RT @dicapriofdn: Thank you @MikeBloomberg for pledging to help cover the U.S. commitment to the #ParisAgreement https://t.co/DdcZ5DIeTE
1359,"RT @UNFCCC: This #WorldPenguinDay, we can not forget that the most imminent threat facing these beloved creatures is #ClimateChange. The be…"
1360,Excited to join my father in bringing these incredible musicians to @carnegiehall for one night only. Learn more: https://t.co/eqp7iAxtiM.
1361,Proud to celebrate #EarthMonth with @NRDC and @eBay4CharityUS. Find out how you can make an impact: https://t.co/0Fl2jjASoW. https://t.co/JAGpAcQnBa
1362,"RT @goldmanprize: Congratulations to the 2018 #GoldmanPrize winners: Makoma Lekalakala, Liz McDaid, Khanh Nguy Thi, Claire Nouvian, Manny C…"
1363,"RT @NatGeo: Species are disappearing at an alarming rate, but with your help we can #SaveTogether #EarthDay https://t.co/MaqgnAslPF https:/…"
1364,"RT @nytopinion: The fight against climate change is a nonpartisan issue across the globe except, of course, in the United States. #EarthDay…"
1365,RT @SciForbes: Jane Goodall celebrates #EarthDay in today's Google Doodle: https://t.co/r4bMUYSe6k https://t.co/CDS3mIje48
1366,RT @ConservationOrg: .@Apple is celebrating #EarthDay in a big way. Recycle your Apple branded device in stores or online this month and th…
1367,"On this #EarthDay, spend some time outside and reconnect with nature. Our spectacular planet gives us so much, let’s give back. https://t.co/fOrLhWXDRf"
1368,"RT @dicapriofdn: Hey Los Angeles, this #EarthDay step outside and go visit Chris Burden’s #UrbanLight @LACMA. All 309 lights are now LED bu…"
1369,This administration continues to devalue the importance of science. There are many qualified scientists that could have filled this very important role. https://t.co/ThMdELqwjP
1370,RT @frontlinepbs: Climate change is threatening the Marshall Islands. These kids could be the last generation to live out their lives on th…
1371,RT @dicapriofdn: The Kofan people of Sinangoe are defending their rainforest territory from illegal invasion. Learn about their story: http…
1372,RT @GiffordsCourage: We are launching our biggest effort yet to ensure that the young people who are leading the charge against gun violenc…
1373,RT @Earthjustice: Way to go New Zealand! The country will stop issuing permits for offshore oil and gas exploration in a move that is being…
1374,RT @RnfrstAlliance: The #farmers we work with collectively manage 8.6 million acres of #agricultural land sustainably. Their efforts to fos…
1375,RT @Everytown: Are you a student who wants to keep your school and community free from gun violence? Join #StudentsDemandAction: Text STUDE…
1376,RT @UNEnvironment: “I am beginning to wonder how many more alarm bells must go off before the world rises to the challenge” of #climatechan…
1377,"RT @AmazonWatch: NGOs denounce Tapajós basin intimidation, violence, Brazil inaction - @mongabay https://t.co/xoIeqibhIO @intlrivers 38 nat…"
1378,"RT @EnvCalifornia: .@LACity is the #1 city for #solar! Thank you @MayorOfLA Eric Garcetti for joining us today to release #ShiningCities, &amp;…"
1379,"RT @FastCompany: From data centers to stores, all Apple facilities are now powered by renewable energy, a long-time company goal. https://t…"
1380,"RT @NRDC: As Chief Happyjack explains, “the @CreeWaswanipi way of life still connects us very strongly to the land."" Yet their territory ha…"
1381,"RT @UN: Clean, green energy is more affordable and competitive than ever.
Our problem is not that we do not know what to do -- it is how qu…"
1382,"RT @FAOKnowledge: Those who produce our food are the hardest hit by #climatechange. 

Rice farmer Manca Trawally explains why. https://t.co…"
1383,"RT @dicapriofdn: Unsustainable exploitation of the natural world threatens the food and water security of billions of people, a major UN-ba…"
1384,RT @dicapriofdn: The Postcode Lottery Green Challenge is looking for green start-ups to submit their promising sustainable business plans.…
1385,"RT @UNFCCC: The new initiative #GreenBondPledge seeks to have more cities, public authorities and large corporates commit to increase use o…"
1386,RT @dicapriofdn: Who can change the world? Students. LDF is now matching all donations to four student-led #cleanenergy crowdfunding campai…
1387,"RT @WWFnews: Brazil, Bolivia, and Paraguay signed a landmark commitment today to protect the Pantanal, the world’s largest tropical wetland…"
1388,"RT @AMarch4OurLives: Register. 
Educate. 
Vote. 
That's what it will take to create real change. Add your name to be a part of what's next:…"
1389,"RT @dicapriofdn: Tomorrow, the Senate in Brazil will vote on a bill that authorizes the farming of sugarcane in the Legal Amazon which was…"
1390,"Don’t miss the incredible, award-winning work from my friend Alejandro G. Iñárritu. Carne y Arena will immerse you into the lives of immigrants and refugees seeking a better life. Learn more and visit the exhibition in Washington, D.C. https://t.co/JYDRfUFsyk @EmCollective https://t.co/NgZmaNLDaY"
1391,"A few weeks ago, the US Government lifted the ban on elephant hunt trophies. Join @ElephantCrisis and take the pledge to secure a future for African elephants. Learn more. https://t.co/vSpItHWa0q"
1392,RT @Everytown: We're proud to support the students stepping up and taking action to prevent gun violence. Follow their lead; find a 3/24 #M…
1393,RT @AFrontlines: On #WorldWaterDay @AFrontlines is launching the #LessOilMoreWater campaign to reach their goal of bringing clean drinking…
1394,"RT @J_WintersLDF: Proud to be releasing @DiCaprioFdn’s first official white paper with @UNDP entitled “Nature for Water"" which documents ho…"
1395,RT @dicapriofdn: We can’t burn our way out of the climate crisis https://t.co/xV3Uz7VqX0 via @MaryPFPI
1396,RT @dicapriofdn: Cities need to prepare now to take in millions of #climatechange #refugees https://t.co/aDBDdIqpvR
1397,"RT @BBCEarth: Sudan’s death leaves just two females of the subspecies alive in the world 
https://t.co/kCpRCxFaFY"
1398,RT @AMarch4OurLives: Too many of us have been affected by gun violence in school. We refuse to live in fear. We must put an end to this. Si…
1399,RT @latimes: The biggest solar parks in the world are now being built in India https://t.co/hUlSLdqdfq https://t.co/l0ZqnCZZRl
1400,RT @greenpeaceusa: Standing Rock: Dakota Access Pipeline Leak Technology Can't Detect All Spills https://t.co/dLoH7QerU7 #DAPL via @mckenna…
1401,RT @YEARSofLIVING: The oil industry knew for decades that climate change is real and about the disasters it could create. But that’s not th…
1402,https://t.co/Ym25RNfSwL
1403,RT @dicapriofdn: View from space reveals extent of fishing on global ocean https://t.co/FAH7aF1ppk
1404,"RT @SierraClub: Tomorrow, Trump will visit border wall prototypes in Southern California. For over a decade, Sierra Club volunteer Jill Hol…"
1405,RT @guardian: Antarctica's king penguins 'could disappear' by the end of the century https://t.co/F445f3BUMd
1406,"A few years ago, I had the opportunity to see these incredible musicians with my dad. Excited to join my father in bringing their music to NYC for one night only. Learn more. https://t.co/eqp7iAxtiM"
1407,"RT @insideclimate: As the price of renewable energy drops, more cities around the world are cutting the cord with fossil fuel-based electri…"
1408,"RT @youthvgov: BREAKING: Ninth Circuit Rules in Favor of Youth Plaintiffs, Rejects Trump’s Attempt to Evade Constitutional Climate Trial ht…"
1409,"RT @HuffPost: The U.S. government will allow hunters to import elephant trophies on a case-by-case basis, breaking the president’s pledge.…"
1410,"RT @350: Of nearly three dozen different Arctic weather stations, 15 of them were at least 10F (5.6C) above normal for the winter @guardian…"
1411,"RT @MoveOn: #Congress. The time is now. Stand up for 200,000 children across the US. Without a permanent legislative solution for #Dreamers…"
1412,"This #WorldWildlifeDay, people from all countries must rally together to ensure the future of the world’s #BigCats. #PredatorsUnderThreat #iProtectBigCats #WWD2018 https://t.co/dK0sE70eSz https://t.co/zLNNjjDT8T"
1413,RT @dicapriofdn: Shark fishing on a coral reef drives evolutionary changes in fish https://t.co/PK91ReOBCC via @hakaimagazine
1414,Congrats to @JustinTrudeau and #Canada on a historic investment in nature. https://t.co/2oSjzGQbRI
1415,"RT @GlobalFishWatch: New @GlobalFishWatch study published in @sciencemagazine, “Tracking the Global Footprint of #Fisheries,” finds that in…"
1416,"RT @UN: Climate change is real &amp; it's happening now. But by taking urgent climate action we will create jobs, improve our health &amp; save mon…"
1417,RT @mongabay: Ecuador votes to reduce oil exploitation in Yasuní National Park: https://t.co/Ys1MUUCWNF https://t.co/yvKniA2R77
1418,"RT @dicapriofdn: No more blackouts anywhere in the world with 100% wind, water, and sunlight https://t.co/g87BunKqW3 by @mzjacobson"
1419,"Today, Seychelles announced two new marine protected areas that equal the size of Great Britain. Join me and @nature_org in congratulating all those who made it happen. https://t.co/OygRCaKY37"
1420,RT @MarkRuffalo: You are the power...March For Our Lives: What to know about the nationwide march led by the Parkland survivors - Mic https…
1421,"RT @IndivisibleTeam: On 12/6, the House passed the Concealed Carry Reciprocity Act. It was a top priority of the @NRA and would cause a rac…"
1422,"RT @CNN: Survivors of the Florida school shooting announce a nationwide, student-led march in Washington on March 24 to push for gun contro…"
1423,RT @Everytown: We don't have to live like this. Join the movement to #EndGunViolence: Text ACT to 644-33. https://t.co/tmVcRLrMNB
1424,"RT @PopSci: Preventing deforestation might be expensive, but it will cost us more if we don't https://t.co/BYOclhXlhp https://t.co/bW7w9SCi…"
1425,"RT @BBCScienceNews: '100,000 orangutans' killed in 16 years https://t.co/XATqq3yjEs"
1426,"RT @washingtonpost: The Arctic is full of toxic mercury, and climate change is going to release it https://t.co/0WDBiJ0mkB"
1427,"RT @UNFCCC: Water is complex because it is linked to almost everything in the world. 

And water is at the heart of adaptation to #climatec…"
1428,"RT @CITES: #BigCats are among the most powerful creatures to grace this planet, but they are also the most fragile https://t.co/T7sL5JwCur…"
1429,"Proud to support @LACMA as it transitions to new, energy efficient lighting for Chris Burden’s #UrbanLight installation. Learn more: https://t.co/xg53J7gUA9 #UrbanLightTurns10

Photo credit: John Sciulli (c) Museum Associates/LACMA https://t.co/d5i865vY5E"
1430,RT @SeaTimesOpinion: Editorial: The past year has made it clear that states cannot rely on the federal government to spearhead our nation’s…
1431,"RT @dicapriofdn: LDF is proud to support @LACMA as it transitions to new, #energyefficiency lighting for the 10th anniversary of Chris Burd…"
1432,"Visual art is a powerful tool for spreading ideas, memorializing history &amp; bringing people together around a common purpose. Proud to invest in @MagnusApp, which educates people about the art around them. https://t.co/i32DEIeDp5 

Credit: Descubridor de cascadas, Tomas Sanchez https://t.co/rqA8s2TNa1"
1433,RT @ste_kenya: We are deeply saddened by the death of wildlife-trade researcher Esmond Bradley Martin who died yesterday in Nairobi. A long…
1434,"RT @dicapriofdn: Chilean President Michelle Bachelet and Kristine McDivitt Tompkins, President and CEO of @TompkinsConserv, today signed th…"
1435,RT @ConservationOrg: Sharks are a grossly misunderstood yet vital element of the global ecosystem. These mysterious and magnificent creatur…
1436,RT @latimesopinion: It's the last chance for California to say no to polystyrene plastic trash this year. https://t.co/lNHD8kNQt4 https://t…
1437,"Proud of what @DiCaprioFdn and our partners have accomplished over the last 20 years, but so much more needs to be done. Watch to learn more. https://t.co/Mb1l8vyaEh"
1438,Join @WSUCampaign @MoveOn @StandUpAmerica and more leaders of the #ResistanceMovement at tonight's #PeoplesSOTU. Watch the live stream at 8pm ET at https://t.co/OWWPkymyC1. https://t.co/TGq2xmI9FD
1439,"RT @BardemAntarctic: This is my home for the next week! Together with my dear brother @carlosbardem and 34 other new brothers and sisters,…"
1440,RT @EcoWatch: 2017 Was the Hottest Year on Record for Oceans https://t.co/mgXYGYewtd #Oceans @Oceana @Waterkeeper @Surfrider @NRDC @billmck…
1441,"RT @TheDailyClimate: World cities headed for a #water problem, writes @BrianBienkowski. These crises —exacerbated by a changing #climate, a…"
1442,RT @NRDC: Anti-wildlife members of Congress want to limit where Endangered Species Act protections apply. Take Action! https://t.co/vNEIl6m…
1443,"RT @AFrontlines: We’re building a movement for indigenous land, life and cultural survival in the Amazon and we want you to join us! Please…"
1444,RT @TIME: Aerial photos of Antarctica reveal the devastating toll of climate change https://t.co/DHrhZtuQmu
1445,RT @wef: Earth will likely warm way beyond the crucial tipping point that the Paris agreement was meant to avoid https://t.co/sZczrRzB0u #c…
1446,"The Pacific Coast is too valuable to risk a devastating oil spill. With a $56 billion ocean economy, and hundreds of thousands of tourism, recreation, and fishing jobs, it is time to #ProtectThePacific from offshore drilling. https://t.co/IAmmxohTaB *Reposted with updated figures"
1447,RT @terrytamminen: We need laws like California's AB 319 to reduce plastic pollution:  https://t.co/fh5Jhiigkx
1448,RT @NPR: Warming temperatures are having a profound and potentially devastating impact on one of the most important green sea turtle popula…
1449,"RT @AmazonWatch: Belize bans oil activity to protect its barrier reef!
#FossilFree #KeepItInTheGround 
 https://t.co/KOeHiDiu9Z"
